f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,visit,conversion
-0.6015762521234661,0.1914322591260928,-0.0020290276090286124,-0.9936163473397114,0.4609194157133795,2.015516053475408,-0.25811199526572426,-0.2028761960646632,-1.0449320235690858,0.3190884516865476,-1.2469762247076281,-1.1069310243514836,1,0,0
1.2796672718437896,-0.9054530593946442,1.0813575693313382,1.524358003782807,0.2593264574767428,0.5533914028508236,1.9522509436867783,-0.19672840206571665,-0.5930057969416156,-1.3532310647829418,0.041707080346346355,1.4791442109183066,1,1,1
0.9595953814008653,-0.9420912414179574,-0.855375383832596,-0.5041712293409636,0.2922680824953417,-0.20531142710368377,0.21445394544308127,0.2967393780454473,-0.2987735866784475,-0.040173941602943734,0.20659237721603418,-0.08396970353317602,0,1,0
0.5035208649940508,1.8708757733280048,0.5919722847708305,0.05581054640855185,-1.6861186233619148,0.38795708601520174,-1.9466784117672074,-1.409034086156122,0.8546392524687652,0.7062350601366643,-0.14993899834888477,-1.7100111061522156,1,1,0
-0.37134851689085024,-0.678738318216024,0.6368407461302101,2.2577305324275314,0.21693048795465586,-0.7793111280321169,-1.1705515303032201,-0.05609428076827262,-0.17679319351358783,-1.1515191595274716,0.1163552356921842,-1.1509135213108617,1,1,0
1.1121072717293008,1.0626506057881553,1.0847512652964209,-0.4740504706085282,0.5145205633180888,-0.13206950521935684,-0.38881206140248165,-0.3391456571420661,-1.2997152730341506,-1.4438636958951212,0.7943147908760457,-0.19123540391952007,1,1,1
0.21642485112762316,1.0017103884541199,-1.7331324950160742,-0.784130073815894,0.17533484346507067,0.39209478666557296,-0.3770744504010968,1.0291792326978486,0.2103949388296369,-1.2133821388278598,-0.9307637759906452,0.8054710604946225,1,1,0
0.4638314564560598,-1.899061239006601,1.3477123038624088,0.5980270310938874,1.3433429876964984,-0.383700881075084,-0.2957062213323259,-1.126457084751319,2.5369295701318877,-0.17545422540714875,1.5875331920819455,-0.6472924513872795,1,1,1
0.16384119233310074,-1.67135248657008,-0.382867148766769,0.9837549084000277,-1.2517438155744967,1.072227544934612,0.3372378158484627,-1.0439509249842558,-0.5015972714256735,-0.4590656767054133,-0.04951933794250218,-0.5361439659430923,1,1,0
-0.8272879008045365,-0.30458770251481737,-1.026889738609049,-1.289526572643077,-0.04817648250735862,0.8828742255545683,-1.529371705117365,0.0035081514639604466,-0.6499561948012956,-0.9771454371346897,0.8534376527146189,-0.5181696890906662,0,0,0
1.4983016830648794,-0.7798393641463933,0.38650199362583243,-0.22728300655720315,-0.7540218091263632,0.5876750425777528,-0.15498257307480726,0.6032105807136467,-0.047291507216996057,-1.0858162553014383,-0.10206924318890695,0.05195516951614051,1,1,1
0.9584629538811972,-0.9062690073351785,-0.03932985326730542,-1.721878730230039,0.6514930603433157,-1.0814829746406458,-1.8063595210836054,-0.0592168342747372,1.1056849586628463,-1.5244469482118754,-1.0880355853884272,-0.7432748910532813,1,1,1
-1.1294966463420033,0.37942788833458474,-0.8073674450444858,-0.7215147364602021,0.5833053986823111,-0.7555146309686842,0.43278009778072224,-0.9713851718820432,-1.2121385142152894,-1.8354492891909227,1.861202786911729,-0.32025903213099666,1,1,0
0.24393336794842915,-0.0310495089807992,0.15996175700726273,0.04968647937437248,1.9082170392026987,-1.0389265909571472,-1.557462106098177,-1.0119596684843548,-1.3347090097585461,0.7469620524819425,0.8203782095377569,-0.9613155451503265,1,0,0
-1.3904357764629918,-0.35479665314109476,1.3911238778763935,-2.819569417798316,0.5266267690158747,-1.0757552274485853,1.0403671465412743,-1.077923940876752,-0.2854158272158405,-1.5062791006395633,-0.9772578504980973,1.3858391630461182,1,1,1
0.8205786858900587,-0.40166815215067564,-0.8701723702042559,-1.893807136511814,-0.3936567119009843,-0.030903252586298,-0.08405435783448403,-0.0937919279761702,-1.121809627226926,-0.06627388536561797,-0.038673379535105926,1.2905620378031775,1,1,1
1.8667334543523622,-0.13698902691779163,-0.7663059511758866,-0.06498212976196366,-0.607621275254437,-0.7424338157462491,-0.05865015192214237,-1.0433044311523152,0.6061067511550176,-0.10391554918407729,0.25000830685995257,-0.18294003597067152,0,0,0
-0.7272544472524123,-0.9479595597488518,-0.23727600432454096,-0.5487603374278119,0.23390133320957562,-0.004431703197639366,-1.3623067479227293,0.06712129942835174,-1.3428604171407572,-0.6164776255192805,-0.2943536092178474,-2.075273277911311,1,1,1
0.09150744785998134,0.15098334971433505,-0.15802419342467286,-0.4243172724715942,-0.37360366010814,-0.9765394686110568,-0.2697003697288119,-0.5526118035148618,0.09168539268739877,-1.2041360895448572,0.235589909011144,0.1432188934776698,1,1,1
-0.1415628321787237,-0.439204823086289,0.5523398924701125,-1.6646017067938645,0.4604533381451202,0.24303746619037217,0.28337629253461555,0.3833125924326753,-0.6536444065928503,-0.25946005830143554,0.6370583312163494,0.4306392440831103,1,1,0
0.20671276544264874,-1.5143202451196276,0.5378871148832081,1.1694709919931063,1.0096714930428576,0.2338780487691054,-1.5576786036041945,0.9425448142280201,-0.1472546367197673,-2.5325196480669656,0.37720740310720396,-1.4921717830795365,0,1,1
-1.296440580195063,-0.6349588923738527,1.272591177882884,-0.37084535417839304,0.2709915877367156,1.7479679637522305,1.5940297626557918,-0.10335341582736501,-0.2415210220605113,-1.2608706340895501,-0.6944580741815911,0.4253583476127701,1,1,1
0.39573076180964684,0.11023823117395956,0.9948016575639254,-0.7723680130331807,-0.05607652018346502,0.7312429884948122,0.584145906227918,1.0709457757324194,0.3970204067650606,-0.3094025555968319,0.3621922602623995,-1.0025951963841089,1,1,1
-1.6394593315431263,0.5806717808971771,-0.0551403328210084,0.30840962641700853,-1.697684363841418,-0.36511402472543003,-0.5998571137315275,-0.8642121147366698,-2.25501500646246,-0.33487348213705126,0.8973042881661908,0.3809977218637382,0,0,0
-0.6009466096658063,-0.014875971650300183,0.7568000802380088,-2.7604178626541933,-0.12453654680663752,0.5432001471814378,0.6821286252341751,1.7007302070100299,1.1350456790964805,0.3125628347462472,0.30197600611542663,0.7869453479945998,0,0,0
-0.5393269947423406,-0.040188054943185156,0.9062390030785368,1.9574452148950907,-0.159267305731742,-0.04840068932986404,0.19848019378767898,1.3432036940080567,-0.03031330358915025,1.469359036471145,-0.9666572174287505,-0.18603629573699512,1,1,1
-0.19816515668552595,0.78650572409622,1.0452603769782782,-1.5094443581182324,-0.9151176258112247,0.3368524787764621,-0.6586936458858148,-1.522427775647643,1.0384799720234792,0.49397008415364824,0.4931774968607472,-0.4754457164460954,1,1,0
1.028938452167321,-0.23995999642712024,1.0964352778229522,-0.9116651509426222,-0.8541354476838009,0.20466321059769635,-0.7023321457970587,0.6754510653688304,0.26008774412905367,-0.9229712178630985,0.07286560094510024,-0.35127768818736665,1,1,1
0.9158328291770471,-0.6325529831782043,-0.43917309547287997,1.2112369053763345,2.238593389242513,1.999008664227936,0.06322301166060816,0.21885470706822427,1.5334586622826605,-0.12443480624463125,-0.9763491371373664,0.11687559743629844,0,1,1
0.45151678053213146,-0.8291496178182481,-1.6462311414991517,-1.4367295145541013,0.665429284172329,-0.7583765163118437,-0.14134709237111392,0.21255868433783848,0.6191408790947098,-0.3349027987134741,0.49871570048060176,-0.8900602921208429,1,0,0
-0.36171402567801186,-1.0244155877878707,1.1317672163619168,-0.027083228066991226,-0.7393074876302995,-0.3523717980651465,-0.22172848072327495,0.7005197913250095,-1.595636178185236,-1.037205841625419,-0.3781072515574971,2.5323058327678063,1,1,1
0.9556788925319947,-0.11145167913094357,0.7119995824108395,2.057436169630336,-0.23374392677539008,-0.36641334409756016,1.2119435432218957,0.49417549813294265,0.6713331553225568,-0.5082223992805806,1.9242031323427422,1.7095908015936603,0,1,1
0.5659477888727499,0.6842898381472375,-2.0272608722430356,0.6377097934972082,-0.19410858722532306,0.43390570582822213,0.6824594118460978,-0.3412917681082754,-1.6904818001870843,0.36787456507423494,-0.7413836524403951,-0.3301940927243394,1,0,0
-0.6045098440941945,-0.34157425525518803,-2.3095209572659416,1.2169471272315173,0.253346102326474,1.111399262918864,1.9798418298099358,0.022593122562750742,-1.8024362558405755,-0.8938868503795847,-1.2069044808967102,-0.501874643144999,1,1,0
0.07964797806597748,-2.002187267023239,0.34247549334155225,-1.5103566532858779,0.29736526280001135,-0.1094911451769814,-0.3136312391925775,-0.07304305594131319,-0.5397780157316924,-0.6124714434041737,-1.6827563908688876,-0.02962731484932925,0,1,0
1.8455337106233174,1.9804950628846045,1.3218175965449428,0.7058016008515581,-0.6764801240799883,1.4427507882162613,-0.056127554440968945,-0.06887550976307337,-0.29122713183926474,0.09196189901829563,-0.43521490158805637,-0.08378216937310629,1,1,1
-1.0845991087272615,-0.3736637047405186,2.280556469949822,-0.0695940279619468,-0.23866056477176292,0.5323742791050526,0.708121821703462,-1.1137688591720734,-0.20715878280324507,0.9182758409347652,0.26983762907210557,0.12195404350177193,1,1,1
1.5540176686087332,-0.6777727596396438,0.08274589510763317,-0.5200586652550714,1.4903082290762408,-1.9518603992765322,-0.6701416954837595,-0.5291569660279176,0.66353962317159,0.606275476109527,1.3951942602387315,-1.5740328423373253,1,1,1
0.7504750090304797,-0.29327986428830616,-0.6656252372581756,0.539568533372521,-0.9201395827356486,-2.0769132953143226,-0.37021848892263526,-1.4977708516419035,-0.6489158210706784,0.3715547637511007,0.311999745614158,1.5868994489785668,0,1,0
-0.19965474694348667,-1.5333315905478553,-0.7560968566356783,-0.9193842246262718,-1.2178251584582491,0.43536719501544086,-0.6452323379652398,-1.9773728166870077,0.6969228031192131,-0.11142656870670702,0.3568372783525386,0.10572154469998292,0,1,0
0.6316547341483746,0.038018747015535724,1.2362024834782115,0.42498278997722555,0.3920676233884034,0.40986691768255656,-1.45663774256872,-0.16463575180371992,-0.2593164895494978,0.2075467211604842,-1.3586941642962918,1.634114776892911,0,1,1
0.10438866415652721,-1.211317540650674,-1.7088869635788377,-0.28128729372066874,-0.08967541292646578,-0.7182920859743898,0.09211382792392302,-0.6411757672395606,0.5516582517062987,-0.7245418183888837,-0.03850022510492524,0.9788391733621384,1,1,1
2.5716688829102927,-1.0076431926306066,-0.46450777008709926,-0.8398356977999346,0.7843283217692749,-1.1480993057175632,-0.4843570455930865,-0.029601283237510274,-0.9786785394797441,-0.9573250423091814,-0.47562288812186493,-2.10044024033736,0,1,0
-1.4454782170733342,-0.4130340877931743,0.14823063634199898,-0.18575998595359344,-1.7739686948393945,-0.46378629175999775,0.7984376405061764,0.5558655119913222,-0.07874786152783442,-0.8873698750982034,0.6312163709522058,-0.5789289812099466,1,0,0
-1.1692484024740184,-0.8021862351617889,1.4483452917741528,0.22018003820169318,1.1592470530477048,-0.47933631330936793,0.938149339185143,-0.6015040436180767,-0.15742736903283047,2.4863502599556933,0.7671486322996173,-0.5011703753276925,1,1,1
-0.08481903902671983,0.32622342088564454,1.2104575895159044,-0.48913309167015023,-1.7413190846044793,-0.2796418131263074,0.015385457163756576,0.10953796873523998,1.3166901361826624,0.3166870783059282,0.8129169716359846,-1.1011136939248025,0,0,0
0.8679014884245477,2.096219831656284,0.7729092902501778,0.25355571994071757,0.15398818840774314,1.7871422390260032,-0.9271814833908629,-0.11110235795404999,0.4602075929382135,0.744001107813199,-0.43732790570838587,0.3073213947272354,1,1,1
-0.2779214813511223,0.12047113280127958,-0.13209154037389578,-1.1415936778555495,-0.021113585023446714,0.8771515220618357,-0.9670182915416742,-0.24109174877483452,0.6647800644571485,-1.0698651067471732,0.18263833750815855,-1.0601298189534365,1,0,0
1.1346305008337747,2.3128213818798624,2.0222552842457637,-0.21918067777313757,0.7401991287406264,0.120997728500156,0.10210589606928461,1.5477570609378302,-1.319179576184154,1.0552945974661148,-0.048975995155734274,1.4085406206041422,0,1,0
0.18723336889944325,-0.6726719945261853,0.27714037675138314,0.7359670950296834,0.0357636741111941,0.4880382765565979,-0.521675175701983,-2.133883900845073,0.900023583773342,0.6991597361842888,0.1481783846143336,0.06841056221032339,1,1,1
1.0362957693547372,-0.4571067254765605,-0.7065340653585184,-0.18854986949598598,1.1890971885515316,-1.387112904264485,1.1918299926140086,-0.639252854205514,-1.100743499724022,1.2600618361423188,-0.09689009479619475,-1.3002343643849232,1,1,0
-0.3587330590564334,0.9310524308870369,1.192074192621773,-0.42709868192105066,0.406320759097275,0.7140846323944298,-0.6446264937163554,0.35503607516644337,-0.03187791475556112,-0.5360244104730933,-0.49214793537892493,0.06703448186721092,1,1,0
0.029853486958632845,-0.5654899533243374,-0.4259451084001599,1.1133372383403377,0.21382713517698357,0.8850943665882824,1.2018222319374203,0.5888422596395486,2.2708863133824324,-0.8253040317638951,0.8084095930822921,-0.3181439730310917,1,1,0
1.855783263371278,1.7004401213924243,-1.9542111820067407,-0.9688662425118804,0.6643129107943418,0.7898672098844762,0.7365642161592768,-0.0708653281733429,0.45512082456347686,0.6530214357863233,-0.07787126953732391,1.0273019683616285,0,1,1
-2.259497249109046,0.6337935195699923,-1.034052612285726,0.9586778079693892,-0.2286844248912001,-0.8887872710840246,0.3739021567442434,-0.9113334978457667,-0.9127678975553941,-1.567294355953092,-0.026707754798113225,0.4968235216908353,0,1,1
1.0230259861312425,-0.14172786178901123,1.0478552084476458,0.017960975134801903,-0.09328848097955465,0.5735629478577897,1.0583927761257572,-0.34143445445859266,-0.2437616219559586,-0.16083140469983928,0.08276912699183876,-0.9004082096051503,1,1,1
1.0280060600662873,-0.4004096317783333,0.4624434567778641,-0.8254725722239247,0.3588039528088937,0.3915930157503348,-0.4206814067973341,2.0208894329971416,0.3710399612419042,1.7769289229773846,0.9591389238981252,-0.6622748070560666,1,1,1
-0.3821868156578954,0.43610206735723056,0.06117253183875087,0.04946114175893247,-0.28620495437455035,-1.808476355740995,-0.22543264342069147,-2.2181214639227598,0.3718195687849371,-0.726057787427706,-0.7154167261721429,-0.21930379562997881,1,1,0
0.27267234629586407,-1.4320061777359552,-1.7486011895534066,-1.0660658714998135,-2.0417275241987234,-0.9668496098892981,1.590883030522966,-1.0565859164970517,0.6514051749001837,-1.3716348082651353,0.2991201525724937,-0.31973381221268193,0,0,0
-0.05981278553427285,0.5687775943675412,1.7562401253161792,0.19470634983327353,0.1243589513960949,-0.9733677174823148,0.5833396553323329,-0.24607233054527072,0.8320070429084299,-0.0437064504849727,1.740855703809851,-1.982916503137466,0,1,1
-0.2965993601550742,0.8814816388012593,-0.35069219708498706,-0.7921730690054608,-0.26588060573958244,-1.3799287476073374,0.11895377168976948,2.440461840173224,1.145031498226728,-1.1090091065152694,-0.8733410823282927,-0.40472780902245364,0,1,0
1.0044161277339365,-0.8214870091691876,-0.6902314189475338,0.8847494335149046,0.8646525704751467,-0.3738146603894485,-1.1177634143727924,-1.549744823262707,-0.6989901269101042,-2.230528902271529,0.7498198819099152,-0.6300306998045586,1,1,0
0.48129366424513825,1.8683248876013339,1.172995707132864,-1.1511348379469908,0.8692489864766937,1.1578570275164373,-0.7463565180960922,-0.9532969230720043,-0.1096918973385416,-1.6014233495161816,1.470734949301553,-2.4053637930304905,1,1,1
-1.1068074157420604,-0.2695651640091679,-0.22708709133068325,0.16612417314262437,0.2714485686748367,-0.21361201462544818,1.1368863187699414,-2.1393761696371945,-0.0001645139169606655,-0.7145844117153977,0.13251343514348632,0.22075983794627882,1,0,0
-0.911828876494789,-0.6409489965354924,0.7925867232518442,0.34905626865098566,-0.6802484366024778,2.0398909593419425,2.309177648495082,-1.4624624789603549,0.30179496030034325,2.5089944356323914,0.7838986291848924,0.22106014291254644,1,1,0
-0.20805683335943306,-0.5411942858767205,-0.2125147026197359,-0.5507294124081377,0.7449083585580341,-0.3981536526914417,-0.4411515120100576,-1.2021606868290806,-0.04958987438030339,-0.8941216734390032,-0.1807501687290939,1.0418155527215323,1,0,0
0.3659248863111264,0.5047252947854309,0.35609089975780356,0.0591757301914933,-0.12732823067162988,-0.30780621590166646,0.759117008833072,-1.0842398092882488,1.3407225862255443,0.03407806268481745,-0.7487003905773738,-0.48914607904001295,1,1,1
-0.6769904011881117,0.16020649902804115,-0.7178430444883082,1.1421311987837366,-0.7816389926142432,-2.272521930414174,-0.730998492725895,-2.0085211732996573,-0.0398688505726567,1.0591579783713116,0.6477598002656734,-1.3375895049472426,0,1,0
-0.7622552815679994,1.7786335355666851,0.3185114087343339,0.004118692634058828,1.0560625611935577,2.4527411254301583,1.2965732775797387,0.139415254770579,0.3546881759848233,0.6170797910982172,-0.6126984965101239,-1.0587194727174403,0,1,0
0.05244908348938066,-0.9472112294631205,-0.06146241903506856,0.0961230399920905,2.341037321882936,-0.8510499946565668,-0.1217889319709347,-0.1643028895845328,0.4373105333753307,1.0467243315836225,-0.4904835016266552,-0.8213520301050313,1,1,0
-1.6407106159316551,-0.9262044968028467,0.5364408345765945,0.045647041823202894,-1.0154339949061588,-0.3727674764848574,0.0314729477902652,0.5036789316089304,-0.5933943528385258,-0.2504400576578742,-1.818434733340209,-1.1513858022379435,1,1,1
1.6177156581788448,-2.1881406726948454,-0.33780255263402675,0.21919822934425529,-0.3743492453270371,-0.8081575233653976,-0.061078532387332324,-0.004965401502279523,-0.08211740493189977,-1.8777121211521157,-0.14740362795539622,-0.8551126902915559,0,1,0
-0.5477358748135395,0.22697476334145322,0.6407287504805665,0.8967773342418733,-0.49641305697888843,0.9240027767201172,1.1737275326239913,1.1366379245460594,1.3897679388114335,-0.1456825059189122,-0.17413191507326234,0.8250507793943487,0,1,0
-1.3665243151280329,0.20942904726834088,-0.5305589921699142,-0.3687890508614081,-1.7415144478985787,-0.8905443058032078,-0.020493929457115093,0.8884531740936087,0.9900265894080504,-0.08032647499591145,-0.18928835722896975,-0.8306791870163397,1,1,0
0.40235649697613907,-0.2475780005075383,0.605884539149004,1.751686804125962,-0.032374957261813664,-1.4973544741740719,-0.8608504430288475,-1.4581474413366173,-1.1971096894149784,1.305270723485468,0.2266595734584829,-1.5201744315757593,1,1,0
0.6536321660301218,1.2603748740788823,-0.359874557435862,-0.6759908391368861,-0.3373777124849492,0.28460651025417144,0.639970150256371,1.1822168380402336,1.2124782059131658,1.1854038482269786,1.361921431780073,0.6613877898003535,1,1,0
-1.5309066043319859,-0.13096422951361827,0.31392051262338433,-0.38312626500769986,0.9112608549019698,-0.36021397218550477,-0.92574702996371,1.4442989994390623,0.6660043098063377,0.21925378420038097,0.9267090914598398,1.0625342393353856,1,1,0
0.3410358109726957,-2.457661418894294,-0.6755894506677215,-0.4565791295783091,-0.9842008951131349,0.19867743392031523,1.1922021328513417,-0.48490558520706833,-1.1348326696708735,2.0280348109104995,-0.4514376060975332,-1.232964924713251,1,1,0
0.23767724961845885,0.42568258158953415,-0.7050500896806735,0.7904535745882663,-0.4873194382866741,-0.9229509153903888,0.17859086852485911,0.7707689771249504,-0.6338514911946994,0.3306255560142178,-0.09349163940534987,2.8244336497361435,1,1,0
-0.7085596811630914,1.3841716005395124,-0.05234628843888603,-0.12676200367229015,0.7216651115364379,0.8939905665405024,1.2670156409533917,0.3286517351351579,-0.6003963897579253,-0.5376461041840627,0.5096531908833498,0.5808998706077412,1,0,0
1.3980509406964945,0.4184304554186962,1.0601682652577384,1.5167710347839571,0.16480054453110587,-1.4855586515906856,-1.17927708650058,-1.4378028681905122,1.5915903810140994,-0.8474085948289408,1.2318415654122892,0.5857319115638746,0,1,1
1.7152691268390476,1.0030938194878394,-0.10237026121340073,-0.20003045039326856,0.0851677199461466,0.17526095189885732,-0.5307436711234165,-0.03262829758865476,1.6093200620023946,-1.7021383108256534,0.258488139526861,-0.9069528059807551,1,1,1
0.18703708280488074,0.8398557752082007,-0.05761018045769089,0.7729869198484017,-1.5898394013841861,1.1069891126654727,-0.6031292426481158,0.6224080697923652,0.18244809597646958,-2.585562179123786,-0.7560641214702215,0.22050836793540218,0,1,0
1.5539760815691257,0.2872682859036707,0.25769587977073977,-1.412684089629386,1.4311466965234902,1.8070769951881158,0.02857504312397509,-0.2197570482201158,-1.6190497158096595,0.8833210589564918,2.7022793256924214,0.7171130747864916,1,1,1
1.2637035181531975,0.542087293708166,-0.9850158865687554,1.3366726310198633,-1.2345748994697192,-0.21066490566304208,0.2788517450025256,0.8829096607766574,0.41598566543096366,0.3868345008334123,-0.7614880684287629,-1.289371413960456,0,1,1
0.061480668263211365,-0.7101947772428983,-1.3077856280692512,-1.265946471501941,-0.49012847417311295,-1.852578860174007,-1.3474687028443724,-1.6351369290692526,0.1822594637816633,0.4079842295184183,2.0071409631828265,-1.4975297992323828,1,1,1
-0.6795969589096627,0.9126113893228037,-0.2167738049889562,-0.3269979387077995,1.709169703339553,-0.3384061595207278,-1.1561948693340067,-1.3169399598669396,0.3356943223139325,0.30524160340596707,-1.3717023702861768,-0.9853962577263109,1,1,0
0.5347126378156121,0.5772667725251409,-0.6432220836039892,0.6222162018519841,0.5718545872905609,-1.7830817487195436,-0.3120637504487101,0.41512559112112213,-0.5730757021639871,-2.138931868967707,-0.2830147214661213,0.7520931599414118,1,1,1
1.5804055858131327,-2.190782661253991,2.6133213455642696,-1.1271363310292688,0.9569708708011316,1.2341980705343905,0.9830173001338016,0.14961847956037583,-1.1614176626879231,0.6265587879860715,-0.7152331767755107,-2.5226949434372874,0,1,0
